url_path,views_total,views_unique
/gem/earthquake-scenarios,105,45
/gem/earthquake-scenarios/tree/main/Europe,48,13
/gem/earthquake-scenarios/tree/main,33,9
/gem/earthquake-scenarios/pulls,23,4
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila/OpenQuake_gmfs,21,4
/gem/geid,21,4
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,21,3
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,20,9
/gem/earthquake-scenarios/tree/main/Europe/Italy,18,8
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,17,7
