url_path,views_total,views_unique
/gem/geid,45,33
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact,23,2
/gem/geid/tree/main,22,7
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,17,3
/gem/geid/tree/main/Europe,13,8
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,12,5
/gem/geid/tree/main/Europe/Italy,10,4
/gem/geid/tree/main/Europe/Turkey,10,4
/gem/geid/tree/main/North_America/Mexico,9,5
/gem/geid/tree/main/Europe/Italy/20090000_Sequence_Laquila,9,2
