url_path,views_total,views_unique
/gem/geid,21,15
/gem/geid/tree/main/Europe,16,10
/gem/geid/tree/main,13,8
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang,13,3
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang/2_Rupture,13,3
/gem/geid/blob/AC_Event_Update/metadata.md,12,3
/gem/geid/tree/main/Southeast_Asia/Indonesia/20090930_M7.6_Padang/4_OpenQuake_gmfs,10,5
/gem/geid/tree/main/Southeast_Asia/Indonesia,7,3
/gem/geid/tree/main/South_America,6,5
/gem/geid/tree/main/South_Asia,6,4
