url_path,views_total,views_unique
/gem/geid,82,59
/gem/geid/tree/main/Europe,22,12
/gem/geid/tree/main/Europe/Italy,16,5
/gem/geid/tree/main/Southeast_Asia/Indonesia,12,6
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,10,5
/gem/geid/tree/main/Europe/Italy/20090000_Sequence_Laquila,8,3
/gem/geid/tree/main/Europe/Italy/20162017_Sequence_CentralItaly,8,2
/gem/geid/tree/main/South_Asia,7,6
/gem/geid/tree/main/Europe/Italy/20020000_Sequence_Molise,7,2
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact,7,2
