url_path,views_total,views_unique
/gem/earthquake-scenarios,55,38
/gem/earthquake-scenarios/tree/main,15,7
/gem/earthquake-scenarios/tree/main/Europe,12,8
/gem/earthquake-scenarios/forks,11,1
/gem/earthquake-scenarios/tree/main/Europe/Italy,10,5
/gem/earthquake-scenarios/tree/main/South_America/Ecuador/20160416_M7.8_Pedernales,10,1
/gem/earthquake-scenarios/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,9,1
/gem/earthquake-scenarios/tree/main/South_America,8,6
/gem/earthquake-scenarios/tree/main/Africa/Morocco/20230908_M6.9_MarrakeshSafi/OpenQuake_gmfs/Sensitivity,8,2
/gem/earthquake-scenarios/blob/main/East_Asia/Japan/20160416_M7.0_Kumamoto/OpenQuake_gmfs/stationlist_all.csv,8,1
