url_path,views_total,views_unique
/gem/earthquake-scenarios,46,32
/gem/earthquake-scenarios/tree/main,17,10
/gem/earthquake-scenarios/tree/main/Europe,14,9
/gem/earthquake-scenarios/tree/main/World,11,8
/gem/earthquake-scenarios/pull/37,10,4
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,8,6
/gem/earthquake-scenarios/tree/main/Africa,8,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey,7,5
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,5,4
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/OpenQuake_gmfs,5,4
