url_path,views_total,views_unique
/gem/geid,26,23
/gem/geid/tree/main/Europe,6,4
/gem/geid/tree/main/South_America,6,4
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco,6,4
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,6,2
/gem/geid/tree/main/Europe/Turkey,5,3
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/3_Recording_Stations,4,2
/gem/geid/tree/main,3,3
/gem/geid/tree/main/Europe/Turkey/20201030_M7_AegeanSea,3,2
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/1_Impact,3,2
