url_path,views_total,views_unique
/gem/geid,64,30
/gem/geid/tree/main/Europe,37,10
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,33,4
/gem/geid/tree/main,30,10
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,26,6
/gem/geid/tree/main/Europe/Italy,24,7
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/3_Recording_Stations,18,4
/gem/geid/tree/main/World,17,9
/gem/geid/tree/main/South_America,16,4
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/2_Rupture,13,4
