url_path,views_total,views_unique
/gem/earthquake-scenarios,36,28
/gem/earthquake-scenarios/tree/main/Europe,18,11
/gem/earthquake-scenarios/tree/main,14,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,13,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey,12,5
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America,12,4
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,11,8
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America/El_Salvador,10,4
/gem/earthquake-scenarios/tree/main/South_America,9,5
/gem/earthquake-scenarios/tree/main/South_America/Chile/20100227_M8.8_Maule,9,4
