url_path,views_total,views_unique
/gem/geid,75,41
/gem/geid/tree/main/Europe,38,16
/gem/geid/tree/main/Europe/Italy,23,9
/gem/geid/tree/main,21,11
/gem/geid/tree/main/World,16,8
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,16,5
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,15,7
/gem/geid/tree/main/South_America/Chile,13,5
/gem/geid/blob/main/README.md,12,5
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/3_Recording_Stations,12,4
