url_path,views_total,views_unique
/gem/earthquake-scenarios,70,46
/gem/earthquake-scenarios/tree/edit_readmes/Middle_East/Iran,17,3
/gem/earthquake-scenarios/tree/main,16,6
/gem/earthquake-scenarios/tree/edit_readmes,16,3
/gem/earthquake-scenarios/tree/main/Africa/Morocco/20040224_M6.3_AlHoceima/OpenQuake_gmfs,15,3
/gem/earthquake-scenarios/tree/main/Europe,14,9
/gem/earthquake-scenarios/tree/main/Europe/Italy,11,5
/gem/earthquake-scenarios/tree/main/Africa,10,4
/gem/earthquake-scenarios/tree/main/Africa/Morocco/20230908_M6.9_MarrakeshSafi/OpenQuake_gmfs,10,2
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,9,3
