url_path,views_total,views_unique
/gem/geid,31,27
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco,10,5
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs,9,4
/gem/geid/tree/main/Europe,8,5
/gem/geid/blob/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs/median_gmf_stations_none.png,6,5
/gem/geid/tree/main/Europe/Turkey,6,3
/gem/geid/tree/main,5,3
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,4,2
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/3_Recording_Stations,4,2
/gem/geid/tree/main/North_America/Mexico/20170919_M7.1_Puebla,4,1
