url_path,views_total,views_unique
/gem/geid,24,21
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs,8,4
/gem/geid/tree/main/Europe,7,5
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco,7,4
/gem/geid/tree/main,6,4
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,6,2
/gem/geid/tree/main/Europe/Turkey,5,3
/gem/geid/tree/main/South_America,4,3
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/3_Recording_Stations,4,2
/gem/geid/tree/main/North_America/Mexico/20170919_M7.1_Puebla,4,1
