url_path,views_total,views_unique
/gem/earthquake-scenarios,71,45
/gem/earthquake-scenarios/tree/main/Europe,31,18
/gem/earthquake-scenarios/tree/main,29,18
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,26,10
/gem/earthquake-scenarios/tree/main/Europe/Italy,22,7
/gem/earthquake-scenarios/tree/main/Europe/Turkey,21,8
/gem/earthquake-scenarios/tree/main/World,15,9
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,14,7
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,11,6
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila/OpenQuake_gmfs,9,5
