url_path,views_total,views_unique
/gem/earthquake-scenarios,86,45
/gem/earthquake-scenarios/tree/main/Europe,21,9
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,19,8
/gem/earthquake-scenarios/tree/main,18,7
/gem/earthquake-scenarios/tree/edit_readmes/Middle_East/Iran,18,3
/gem/earthquake-scenarios/tree/main/Africa/Morocco/20040224_M6.3_AlHoceima/OpenQuake_gmfs,15,3
/gem/earthquake-scenarios/tree/edit_readmes,14,3
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila/OpenQuake_gmfs,13,4
/gem/earthquake-scenarios/tree/main/Europe/Italy,12,5
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,12,3
