url_path,views_total,views_unique
/gem/geid,74,57
/gem/geid/tree/main/Europe,17,12
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,11,6
/gem/geid/tree/main/Europe/Italy,9,7
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/1_Impact,8,3
/gem/geid/tree/main,6,5
/gem/geid/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,6,2
/gem/geid/tree/main/Europe/Italy/20020000_Sequence_Molise,6,1
/gem/geid/tree/main/Europe/Italy/20020000_Sequence_Molise/1_Impact,6,1
/gem/geid/tree/main/Caribbean_Central_America,5,4
