url_path,views_total,views_unique
/gem/earthquake-scenarios,22,20
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,11,4
/gem/earthquake-scenarios/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,11,2
/gem/earthquake-scenarios/tree/main/Europe,10,7
/gem/earthquake-scenarios/tree/main,10,6
/gem/earthquake-scenarios/tree/main/Europe/Italy,9,5
/gem/earthquake-scenarios/tree/main/South_America,7,5
/gem/earthquake-scenarios/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/Recording_Stations,7,1
/gem/earthquake-scenarios/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,6,2
/gem/earthquake-scenarios/tree/main/Middle_East/Iran,6,1
