url_path,views_total,views_unique
/gem/earthquake-scenarios,45,31
/gem/earthquake-scenarios/tree/main,17,10
/gem/earthquake-scenarios/tree/main/Europe,13,8
/gem/earthquake-scenarios/tree/main/World,11,8
/gem/earthquake-scenarios/pull/37,9,4
/gem/earthquake-scenarios/tree/main/Africa,8,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,7,5
/gem/earthquake-scenarios/tree/main/Europe/Turkey,6,4
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,5,4
/gem/earthquake-scenarios/blob/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep/Rupture/earthquake_rupture_model_AFAD.xml,5,3
