url_path,views_total,views_unique
/gem/earthquake-scenarios,77,43
/gem/earthquake-scenarios/tree/main/Europe,38,20
/gem/earthquake-scenarios/tree/main/Europe/Italy,30,9
/gem/earthquake-scenarios/tree/main/Europe/Turkey,27,9
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,26,9
/gem/earthquake-scenarios/tree/main,24,16
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,15,6
/gem/earthquake-scenarios/tree/main/Europe/Italy/20162017_Sequence_CentralItaly,14,5
/gem/earthquake-scenarios/tree/main/World,11,6
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,10,5
