url_path,views_total,views_unique
/gem/geid,44,33
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,15,4
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/4_OpenQuake_gmfs,13,4
/gem/geid/tree/main/Europe,12,9
/gem/geid/tree/main/Europe/Italy,10,6
/gem/geid/tree/main/South_America/Chile,9,3
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,8,5
/gem/geid/tree/main/South_America/Chile/20150916_M8.3_Illapel,8,2
/gem/geid/tree/main/South_Asia,7,5
/gem/geid/tree/main/South_America/Chile/20140401_M8.2_Iquique,6,2
