url_path,views_total,views_unique
/gem/earthquake-scenarios,46,33
/gem/earthquake-scenarios/tree/main/Europe/Italy,22,5
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,18,6
/gem/earthquake-scenarios/tree/main/Europe,17,6
/gem/earthquake-scenarios/tree/main,15,9
/gem/earthquake-scenarios/tree/main/Europe/Turkey,14,3
/gem/earthquake-scenarios/tree/main/Europe/Greece,14,2
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,13,7
/gem/earthquake-scenarios/tree/main/World,9,5
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,9,3
