url_path,views_total,views_unique
/gem/geid,69,37
/gem/geid/tree/main/Europe,36,15
/gem/geid/tree/main/Europe/Italy,23,9
/gem/geid/tree/main,17,8
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,16,5
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,15,7
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/3_Recording_Stations,12,4
/gem/geid/tree/main/South_America/Chile,11,4
/gem/geid/tree/main/World,10,5
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/2_Rupture,10,4
