url_path,views_total,views_unique
/gem/earthquake-scenarios,31,23
/gem/earthquake-scenarios/tree/main,20,6
/gem/earthquake-scenarios/tree/main/Europe,18,10
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,14,10
/gem/earthquake-scenarios/tree/main/Europe/Turkey,13,6
/gem/earthquake-scenarios/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,13,5
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America,10,3
/gem/earthquake-scenarios/tree/main/North_America/Mexico/20170919_M7.1_Puebla,8,2
/gem/earthquake-scenarios/tree/main/North_America/Mexico/20170919_M7.1_Puebla/OpenQuake_gmfs,8,2
/gem/earthquake-scenarios/tree/main/East_Asia/Japan/19950117_M6.9_Kobe,7,5
