url_path,views_total,views_unique
/gem/earthquake-scenarios,73,42
/gem/earthquake-scenarios/tree/main/Europe,31,18
/gem/earthquake-scenarios/tree/main,30,20
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,22,9
/gem/earthquake-scenarios/tree/main/Europe/Turkey,20,8
/gem/earthquake-scenarios/tree/main/Europe/Italy,17,7
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,14,7
/gem/earthquake-scenarios/tree/main/World,11,6
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila/OpenQuake_gmfs,10,6
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,10,5
