url_path,views_total,views_unique
/gem/earthquake-scenarios,75,39
/gem/earthquake-scenarios/tree/main/Europe,34,14
/gem/earthquake-scenarios/tree/main,26,9
/gem/earthquake-scenarios/tree/main/Africa,13,4
/gem/earthquake-scenarios/blob/try/South_America/Peru/20070815_M7.9_Pisco/V2.md,13,1
/gem/earthquake-scenarios/tree/main/World,12,6
/gem/earthquake-scenarios/pull/37,12,4
/gem/earthquake-scenarios/blob/main/World/world_eq_info.csv,8,3
/gem/earthquake-scenarios/tree/try/South_America/Peru/20070815_M7.9_Pisco,8,1
/gem/earthquake-scenarios/tree/main/Europe/Albania/20191126_M6.4_Albania,7,5
