url_path,views_total,views_unique
/gem/earthquake-scenarios,62,42
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,35,4
/gem/earthquake-scenarios/tree/main/Europe,33,11
/gem/earthquake-scenarios/tree/main/East_Asia/Japan/19950117_M6.9_Kobe/Impact,30,2
/gem/earthquake-scenarios/tree/main/Europe/Italy,27,7
/gem/earthquake-scenarios/tree/main/World,25,8
/gem/earthquake-scenarios/tree/main/East_Asia/Japan/20110311_M9.1_Tohoku/Impact,21,1
/gem/earthquake-scenarios/blob/main/East_Asia/Japan/19950117_M6.9_Kobe/Impact/Impact_Buildings_ID_1.csv,20,4
/gem/earthquake-scenarios/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,20,4
/gem/earthquake-scenarios/tree/main/Africa,19,5
