url_path,views_total,views_unique
/gem/earthquake-scenarios,51,38
/gem/earthquake-scenarios/tree/main/Europe,26,9
/gem/earthquake-scenarios/tree/main,26,8
/gem/earthquake-scenarios/tree/main/Europe/Italy,15,5
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,13,8
/gem/earthquake-scenarios/tree/main/Africa,12,9
/gem/earthquake-scenarios/tree/main/South_Asia,12,9
/gem/earthquake-scenarios/tree/main/World,12,8
/gem/earthquake-scenarios/tree/main/South_America,11,6
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,9,2
