url_path,views_total,views_unique
/gem/geid,27,23
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco,10,5
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs,10,5
/gem/geid/tree/main/Europe,7,5
/gem/geid/tree/main,6,4
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/3_Recording_Stations,6,3
/gem/geid/tree/main/Europe/Turkey/20230206_M7.8_KahramanmarasGaziantep,6,2
/gem/geid/blob/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs/median_gmf_stations_none.png,5,4
/gem/geid/tree/main/Europe/Turkey,5,3
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/1_Impact,4,3
