url_path,views_total,views_unique
/gem/earthquake-scenarios,84,51
/gem/earthquake-scenarios/tree/main/Europe,18,9
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila,18,4
/gem/earthquake-scenarios/tree/edit_readmes/Middle_East/Iran,18,3
/gem/earthquake-scenarios/tree/edit_readmes,17,3
/gem/earthquake-scenarios/tree/main,16,6
/gem/earthquake-scenarios/tree/main/Europe/Italy,15,6
/gem/earthquake-scenarios/tree/main/Africa/Morocco/20040224_M6.3_AlHoceima/OpenQuake_gmfs,15,3
/gem/earthquake-scenarios/tree/main/Europe/Italy/20090000_Sequence_Laquila/20090406_M6.18_Laquila,12,3
/gem/earthquake-scenarios/tree/main/Africa,10,4
