url_path,views_total,views_unique
/gem/geid,78,42
/gem/geid/tree/main/Europe,42,17
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna,36,6
/gem/geid/tree/main/Europe/Italy,28,10
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna,27,7
/gem/geid/tree/main,22,9
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/3_Recording_Stations,20,5
/gem/geid/tree/main/World,17,9
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/2_Rupture,14,5
/gem/geid/tree/main/Europe/Italy/20120000_Sequence_EmiliaRomagna/20120520_M5.8_EmiliaRomagna/4_OpenQuake_gmfs,14,3
