url_path,views_total,views_unique
/gem/geid,29,26
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco,12,6
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs,10,5
/gem/geid/blob/main/South_America/Peru/20070815_M7.9_Pisco/4_OpenQuake_gmfs/median_gmf_stations_none.png,6,5
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/3_Recording_Stations,6,3
/gem/geid/tree/main/Europe,5,4
/gem/geid/tree/main,5,3
/gem/geid/tree/main/Europe/Turkey,4,3
/gem/geid/tree/main/South_America/Peru/20070815_M7.9_Pisco/1_Impact,4,3
/gem/geid/tree/main/South_America,4,2
