url_path,views_total,views_unique
/gem/earthquake-scenarios,61,42
/gem/earthquake-scenarios/tree/main,31,10
/gem/earthquake-scenarios/tree/main/Europe,24,7
/gem/earthquake-scenarios/tree/main/Europe/Italy,15,4
/gem/earthquake-scenarios/tree/main/East_Asia/Japan,11,6
/gem/earthquake-scenarios/tree/main/World,11,6
/gem/earthquake-scenarios/tree/main/South_Asia,10,8
/gem/earthquake-scenarios/tree/main/Africa,10,7
/gem/earthquake-scenarios/tree/main/src,10,5
/gem/earthquake-scenarios/tree/main/Caribbean_Central_America/El_Salvador/20010113_M7.7_Subduction/OpenQuake_gmfs,10,2
