time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-12 00:00:00+00:00,141,84,166,37
2025-09-13 00:00:00+00:00,194,113,67,18
2025-09-14 00:00:00+00:00,179,82,108,32
2025-09-15 00:00:00+00:00,178,79,415,75
2025-09-16 00:00:00+00:00,299,189,498,77
2025-09-17 00:00:00+00:00,240,102,431,87
2025-09-18 00:00:00+00:00,281,116,555,89
2025-09-19 00:00:00+00:00,353,130,357,62
2025-09-20 00:00:00+00:00,197,86,115,26
2025-09-21 00:00:00+00:00,220,119,86,35
2025-09-22 00:00:00+00:00,283,104,342,70
2025-09-23 00:00:00+00:00,297,113,417,96
2025-09-24 00:00:00+00:00,303,132,366,72
2025-09-25 00:00:00+00:00,404,139,414,69
2025-09-26 00:00:00+00:00,213,68,152,27
