time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-08 00:00:00+00:00,37,4,280,71
2024-10-09 00:00:00+00:00,62,17,459,104
2024-10-10 00:00:00+00:00,167,21,642,93
2024-10-11 00:00:00+00:00,93,7,351,60
2024-10-12 00:00:00+00:00,24,10,117,31
2024-10-13 00:00:00+00:00,15,9,82,31
2024-10-14 00:00:00+00:00,110,19,593,79
2024-10-15 00:00:00+00:00,122,13,650,86
2024-10-16 00:00:00+00:00,122,18,558,91
2024-10-17 00:00:00+00:00,140,17,639,90
2024-10-18 00:00:00+00:00,95,10,490,81
2024-10-19 00:00:00+00:00,16,6,113,30
2024-10-20 00:00:00+00:00,12,4,143,32
2024-10-21 00:00:00+00:00,97,9,640,78
2024-10-22 00:00:00+00:00,50,5,113,25
