time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-19 00:00:00+00:00,18,12,96,29
2025-04-20 00:00:00+00:00,61,28,152,41
2025-04-21 00:00:00+00:00,45,32,201,43
2025-04-22 00:00:00+00:00,94,47,417,68
2025-04-23 00:00:00+00:00,88,35,448,94
2025-04-24 00:00:00+00:00,106,43,499,73
2025-04-25 00:00:00+00:00,63,29,362,81
2025-04-26 00:00:00+00:00,31,22,324,44
2025-04-27 00:00:00+00:00,51,23,141,42
2025-04-28 00:00:00+00:00,116,56,553,83
2025-04-29 00:00:00+00:00,361,71,676,97
2025-04-30 00:00:00+00:00,221,71,535,74
2025-05-01 00:00:00+00:00,63,33,277,44
2025-05-02 00:00:00+00:00,74,34,297,64
2025-05-03 00:00:00+00:00,27,19,24,8
