time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-29 00:00:00+00:00,20,10,146,28
2025-08-30 00:00:00+00:00,39,27,67,20
2025-08-31 00:00:00+00:00,186,92,64,21
2025-09-01 00:00:00+00:00,147,53,459,59
2025-09-02 00:00:00+00:00,577,53,408,71
2025-09-03 00:00:00+00:00,246,54,531,82
2025-09-04 00:00:00+00:00,275,97,344,63
2025-09-05 00:00:00+00:00,320,114,423,68
2025-09-06 00:00:00+00:00,246,113,42,18
2025-09-07 00:00:00+00:00,109,32,102,30
2025-09-08 00:00:00+00:00,248,151,360,69
2025-09-09 00:00:00+00:00,145,65,441,70
2025-09-10 00:00:00+00:00,171,84,311,73
2025-09-11 00:00:00+00:00,170,97,441,80
2025-09-12 00:00:00+00:00,70,22,212,25
