time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-07 00:00:00+00:00,143,72,385,50
2025-03-08 00:00:00+00:00,49,30,142,31
2025-03-09 00:00:00+00:00,81,35,93,37
2025-03-10 00:00:00+00:00,160,40,633,93
2025-03-11 00:00:00+00:00,194,104,718,95
2025-03-12 00:00:00+00:00,165,75,472,88
2025-03-13 00:00:00+00:00,126,84,514,87
2025-03-14 00:00:00+00:00,222,102,646,97
2025-03-15 00:00:00+00:00,78,50,129,30
2025-03-16 00:00:00+00:00,82,45,240,28
2025-03-17 00:00:00+00:00,115,38,507,73
2025-03-18 00:00:00+00:00,247,54,594,108
2025-03-19 00:00:00+00:00,86,41,423,78
2025-03-20 00:00:00+00:00,231,82,398,80
2025-03-21 00:00:00+00:00,59,29,27,12
