time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-16 00:00:00+00:00,195,144,295,46
2025-09-17 00:00:00+00:00,240,102,431,87
2025-09-18 00:00:00+00:00,281,116,555,89
2025-09-19 00:00:00+00:00,353,130,357,62
2025-09-20 00:00:00+00:00,197,86,115,26
2025-09-21 00:00:00+00:00,220,119,86,35
2025-09-22 00:00:00+00:00,283,104,342,70
2025-09-23 00:00:00+00:00,297,113,417,96
2025-09-24 00:00:00+00:00,303,132,366,72
2025-09-25 00:00:00+00:00,404,139,414,69
2025-09-26 00:00:00+00:00,475,162,494,72
2025-09-27 00:00:00+00:00,180,88,134,39
2025-09-28 00:00:00+00:00,284,88,183,39
2025-09-29 00:00:00+00:00,308,109,330,54
2025-09-30 00:00:00+00:00,103,57,64,27
