time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-16 00:00:00+00:00,48,24,84,16
2025-02-17 00:00:00+00:00,201,49,446,68
2025-02-18 00:00:00+00:00,145,59,376,78
2025-02-19 00:00:00+00:00,179,85,636,104
2025-02-20 00:00:00+00:00,116,38,557,93
2025-02-21 00:00:00+00:00,131,37,372,67
2025-02-22 00:00:00+00:00,57,29,161,34
2025-02-23 00:00:00+00:00,59,28,81,28
2025-02-24 00:00:00+00:00,201,80,628,93
2025-02-25 00:00:00+00:00,223,56,573,96
2025-02-26 00:00:00+00:00,217,99,691,79
2025-02-27 00:00:00+00:00,188,39,547,91
2025-02-28 00:00:00+00:00,170,50,293,75
2025-03-01 00:00:00+00:00,45,28,108,27
2025-03-02 00:00:00+00:00,42,19,44,10
