time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-29 00:00:00+00:00,139,33,450,65
2025-04-30 00:00:00+00:00,221,71,535,74
2025-05-01 00:00:00+00:00,63,33,277,44
2025-05-02 00:00:00+00:00,74,34,297,64
2025-05-03 00:00:00+00:00,74,29,88,29
2025-05-04 00:00:00+00:00,96,29,165,32
2025-05-05 00:00:00+00:00,202,49,450,59
2025-05-06 00:00:00+00:00,166,57,495,97
2025-05-07 00:00:00+00:00,206,81,829,81
2025-05-08 00:00:00+00:00,182,52,509,86
2025-05-09 00:00:00+00:00,338,63,738,78
2025-05-10 00:00:00+00:00,74,51,91,25
2025-05-11 00:00:00+00:00,67,35,127,43
2025-05-12 00:00:00+00:00,225,49,658,101
2025-05-13 00:00:00+00:00,19,18,180,43
