time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-25 00:00:00+00:00,16,2,30,21
2024-12-26 00:00:00+00:00,66,6,170,37
2024-12-27 00:00:00+00:00,91,10,276,32
2024-12-28 00:00:00+00:00,60,7,148,29
2024-12-29 00:00:00+00:00,58,6,73,17
2024-12-30 00:00:00+00:00,83,10,165,28
2024-12-31 00:00:00+00:00,28,4,124,25
2025-01-01 00:00:00+00:00,17,7,213,19
2025-01-02 00:00:00+00:00,15,4,592,48
2025-01-03 00:00:00+00:00,16,6,234,46
2025-01-04 00:00:00+00:00,15,5,135,30
2025-01-05 00:00:00+00:00,18,8,159,31
2025-01-06 00:00:00+00:00,18,7,339,64
2025-01-07 00:00:00+00:00,65,10,321,70
2025-01-08 00:00:00+00:00,13,4,54,19
