time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-07 00:00:00+00:00,18,4,240,46
2025-01-08 00:00:00+00:00,144,12,657,77
2025-01-09 00:00:00+00:00,146,19,566,85
2025-01-10 00:00:00+00:00,64,22,469,62
2025-01-11 00:00:00+00:00,14,4,74,16
2025-01-12 00:00:00+00:00,19,7,121,29
2025-01-13 00:00:00+00:00,57,6,374,78
2025-01-14 00:00:00+00:00,102,11,515,90
2025-01-15 00:00:00+00:00,123,18,400,91
2025-01-16 00:00:00+00:00,69,6,328,80
2025-01-17 00:00:00+00:00,122,15,434,61
2025-01-18 00:00:00+00:00,25,12,172,36
2025-01-19 00:00:00+00:00,19,8,149,48
2025-01-20 00:00:00+00:00,51,8,382,89
2025-01-21 00:00:00+00:00,40,5,144,29
