time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-10 00:00:00+00:00,83,17,454,58
2025-03-11 00:00:00+00:00,194,104,718,95
2025-03-12 00:00:00+00:00,165,75,472,88
2025-03-13 00:00:00+00:00,126,84,514,87
2025-03-14 00:00:00+00:00,222,102,646,97
2025-03-15 00:00:00+00:00,78,50,129,30
2025-03-16 00:00:00+00:00,82,45,240,28
2025-03-17 00:00:00+00:00,115,38,507,73
2025-03-18 00:00:00+00:00,247,54,594,108
2025-03-19 00:00:00+00:00,86,41,423,78
2025-03-20 00:00:00+00:00,231,82,398,80
2025-03-21 00:00:00+00:00,205,61,378,79
2025-03-22 00:00:00+00:00,74,32,52,21
2025-03-23 00:00:00+00:00,67,33,108,27
2025-03-24 00:00:00+00:00,36,21,51,16
