time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-22 00:00:00+00:00,133,60,145,42
2025-09-23 00:00:00+00:00,297,113,417,96
2025-09-24 00:00:00+00:00,303,132,366,72
2025-09-25 00:00:00+00:00,404,139,414,69
2025-09-26 00:00:00+00:00,475,162,494,72
2025-09-27 00:00:00+00:00,180,88,134,39
2025-09-28 00:00:00+00:00,284,88,183,39
2025-09-29 00:00:00+00:00,308,109,330,54
2025-09-30 00:00:00+00:00,392,162,435,78
2025-10-01 00:00:00+00:00,396,172,624,73
2025-10-02 00:00:00+00:00,340,177,682,69
2025-10-03 00:00:00+00:00,184,101,346,68
2025-10-04 00:00:00+00:00,150,88,105,35
2025-10-05 00:00:00+00:00,149,95,119,28
2025-10-06 00:00:00+00:00,54,41,72,18
