time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-22 00:00:00+00:00,217,122,194,65
2025-10-23 00:00:00+00:00,391,149,460,96
2025-10-24 00:00:00+00:00,560,220,508,88
2025-10-25 00:00:00+00:00,432,201,288,46
2025-10-26 00:00:00+00:00,192,87,132,59
2025-10-27 00:00:00+00:00,436,184,606,96
2025-10-28 00:00:00+00:00,366,140,565,106
2025-10-29 00:00:00+00:00,354,156,544,95
2025-10-30 00:00:00+00:00,482,220,452,94
2025-10-31 00:00:00+00:00,353,136,422,92
2025-11-01 00:00:00+00:00,237,141,122,50
2025-11-02 00:00:00+00:00,101,57,168,51
2025-11-03 00:00:00+00:00,372,110,335,73
2025-11-04 00:00:00+00:00,353,81,463,102
2025-11-05 00:00:00+00:00,114,38,222,33
