time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,302,122,290,59
2025-12-04 00:00:00+00:00,175,81,395,84
2025-12-05 00:00:00+00:00,258,93,418,62
2025-12-06 00:00:00+00:00,177,77,91,33
2025-12-07 00:00:00+00:00,85,43,77,34
2025-12-08 00:00:00+00:00,88,49,169,68
2025-12-09 00:00:00+00:00,125,64,430,83
2025-12-10 00:00:00+00:00,272,91,563,77
2025-12-11 00:00:00+00:00,202,97,471,69
2025-12-12 00:00:00+00:00,276,107,480,65
2025-12-13 00:00:00+00:00,90,58,216,33
2025-12-14 00:00:00+00:00,102,55,107,29
2025-12-15 00:00:00+00:00,259,115,532,77
2025-12-16 00:00:00+00:00,315,126,748,80
2025-12-17 00:00:00+00:00,86,58,25,14
