time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-24 00:00:00+00:00,46,15,382,58
2025-04-25 00:00:00+00:00,63,29,362,81
2025-04-26 00:00:00+00:00,31,22,324,44
2025-04-27 00:00:00+00:00,51,23,141,42
2025-04-28 00:00:00+00:00,116,56,553,83
2025-04-29 00:00:00+00:00,361,71,676,97
2025-04-30 00:00:00+00:00,221,71,535,74
2025-05-01 00:00:00+00:00,63,33,277,44
2025-05-02 00:00:00+00:00,74,34,297,64
2025-05-03 00:00:00+00:00,74,29,88,29
2025-05-04 00:00:00+00:00,96,29,165,32
2025-05-05 00:00:00+00:00,202,49,450,59
2025-05-06 00:00:00+00:00,166,57,495,97
2025-05-07 00:00:00+00:00,206,81,829,81
2025-05-08 00:00:00+00:00,55,25,106,23
