time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-13 00:00:00+00:00,26,13,48,19
2025-07-14 00:00:00+00:00,200,53,362,78
2025-07-15 00:00:00+00:00,216,48,384,72
2025-07-16 00:00:00+00:00,232,56,363,64
2025-07-17 00:00:00+00:00,264,70,327,68
2025-07-18 00:00:00+00:00,205,48,289,60
2025-07-19 00:00:00+00:00,47,29,206,33
2025-07-20 00:00:00+00:00,64,30,107,29
2025-07-21 00:00:00+00:00,122,42,447,77
2025-07-22 00:00:00+00:00,231,48,424,84
2025-07-23 00:00:00+00:00,250,68,550,68
2025-07-24 00:00:00+00:00,243,56,463,65
2025-07-25 00:00:00+00:00,223,57,342,52
2025-07-26 00:00:00+00:00,51,24,119,25
2025-07-27 00:00:00+00:00,63,22,7,4
