time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-09 00:00:00+00:00,132,23,264,51
2025-06-10 00:00:00+00:00,98,40,240,64
2025-06-11 00:00:00+00:00,149,50,285,67
2025-06-12 00:00:00+00:00,464,69,524,61
2025-06-13 00:00:00+00:00,287,95,477,53
2025-06-14 00:00:00+00:00,150,29,98,21
2025-06-15 00:00:00+00:00,72,27,155,35
2025-06-16 00:00:00+00:00,717,72,501,80
2025-06-17 00:00:00+00:00,582,69,436,88
2025-06-18 00:00:00+00:00,318,61,495,72
2025-06-19 00:00:00+00:00,253,53,312,63
2025-06-20 00:00:00+00:00,155,34,355,60
2025-06-21 00:00:00+00:00,100,32,173,26
2025-06-22 00:00:00+00:00,104,33,288,26
2025-06-23 00:00:00+00:00,43,23,124,25
