time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-30 00:00:00+00:00,41,17,200,36
2025-07-31 00:00:00+00:00,89,33,173,58
2025-08-01 00:00:00+00:00,70,31,184,59
2025-08-02 00:00:00+00:00,59,31,39,24
2025-08-03 00:00:00+00:00,57,23,169,39
2025-08-04 00:00:00+00:00,110,44,208,49
2025-08-05 00:00:00+00:00,59,41,290,66
2025-08-06 00:00:00+00:00,52,32,273,64
2025-08-07 00:00:00+00:00,62,32,314,72
2025-08-08 00:00:00+00:00,48,27,151,39
2025-08-09 00:00:00+00:00,42,27,20,13
2025-08-10 00:00:00+00:00,67,34,77,25
2025-08-11 00:00:00+00:00,64,43,273,60
2025-08-12 00:00:00+00:00,77,48,338,74
2025-08-13 00:00:00+00:00,21,16,61,21
