time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-19 00:00:00+00:00,64,33,134,33
2025-10-20 00:00:00+00:00,406,114,448,93
2025-10-21 00:00:00+00:00,482,150,453,113
2025-10-22 00:00:00+00:00,421,202,406,108
2025-10-23 00:00:00+00:00,391,149,460,96
2025-10-24 00:00:00+00:00,560,220,508,88
2025-10-25 00:00:00+00:00,432,201,288,46
2025-10-26 00:00:00+00:00,192,87,132,59
2025-10-27 00:00:00+00:00,436,184,606,96
2025-10-28 00:00:00+00:00,366,140,565,106
2025-10-29 00:00:00+00:00,354,156,544,95
2025-10-30 00:00:00+00:00,482,220,452,94
2025-10-31 00:00:00+00:00,353,136,422,92
2025-11-01 00:00:00+00:00,237,141,122,50
2025-11-02 00:00:00+00:00,58,37,23,13
