time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-19 00:00:00+00:00,179,32,217,56
2025-05-20 00:00:00+00:00,328,61,538,76
2025-05-21 00:00:00+00:00,373,78,644,72
2025-05-22 00:00:00+00:00,400,70,659,76
2025-05-23 00:00:00+00:00,496,48,583,60
2025-05-24 00:00:00+00:00,41,29,59,28
2025-05-25 00:00:00+00:00,63,29,72,29
2025-05-26 00:00:00+00:00,358,49,521,72
2025-05-27 00:00:00+00:00,396,45,478,69
2025-05-28 00:00:00+00:00,296,70,400,61
2025-05-29 00:00:00+00:00,393,45,456,66
2025-05-30 00:00:00+00:00,220,48,268,50
2025-05-31 00:00:00+00:00,85,52,73,24
2025-06-01 00:00:00+00:00,90,49,43,19
2025-06-02 00:00:00+00:00,33,18,40,14
