time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-08 00:00:00+00:00,48,24,123,39
2025-12-09 00:00:00+00:00,125,64,430,83
2025-12-10 00:00:00+00:00,272,91,563,77
2025-12-11 00:00:00+00:00,202,97,471,69
2025-12-12 00:00:00+00:00,276,107,480,65
2025-12-13 00:00:00+00:00,90,58,216,33
2025-12-14 00:00:00+00:00,102,55,107,29
2025-12-15 00:00:00+00:00,259,115,532,77
2025-12-16 00:00:00+00:00,315,126,748,80
2025-12-17 00:00:00+00:00,301,121,471,58
2025-12-18 00:00:00+00:00,297,107,710,101
2025-12-19 00:00:00+00:00,232,151,307,74
2025-12-20 00:00:00+00:00,37,24,78,22
2025-12-21 00:00:00+00:00,73,51,153,48
2025-12-22 00:00:00+00:00,19,16,38,15
