time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-28 00:00:00+00:00,141,18,321,60
2025-03-29 00:00:00+00:00,78,42,59,28
2025-03-30 00:00:00+00:00,94,36,172,34
2025-03-31 00:00:00+00:00,185,64,630,94
2025-04-01 00:00:00+00:00,261,65,559,113
2025-04-02 00:00:00+00:00,215,54,651,106
2025-04-03 00:00:00+00:00,204,64,544,105
2025-04-04 00:00:00+00:00,144,76,294,83
2025-04-05 00:00:00+00:00,67,48,72,27
2025-04-06 00:00:00+00:00,87,46,65,25
2025-04-07 00:00:00+00:00,155,94,413,84
2025-04-08 00:00:00+00:00,203,54,641,90
2025-04-09 00:00:00+00:00,229,78,678,91
2025-04-10 00:00:00+00:00,240,53,664,105
2025-04-11 00:00:00+00:00,38,25,83,25
