time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-09 00:00:00+00:00,122,44,466,62
2025-04-10 00:00:00+00:00,240,53,664,105
2025-04-11 00:00:00+00:00,80,36,447,82
2025-04-12 00:00:00+00:00,100,44,114,26
2025-04-13 00:00:00+00:00,67,35,141,34
2025-04-14 00:00:00+00:00,109,33,838,75
2025-04-15 00:00:00+00:00,90,38,652,81
2025-04-16 00:00:00+00:00,130,47,525,97
2025-04-17 00:00:00+00:00,77,45,339,67
2025-04-18 00:00:00+00:00,40,30,351,54
2025-04-19 00:00:00+00:00,39,29,117,39
2025-04-20 00:00:00+00:00,61,28,152,41
2025-04-21 00:00:00+00:00,45,32,201,43
2025-04-22 00:00:00+00:00,94,47,417,68
2025-04-23 00:00:00+00:00,28,20,68,21
