time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-17 00:00:00+00:00,94,5,341,51
2024-12-18 00:00:00+00:00,104,17,606,80
2024-12-19 00:00:00+00:00,168,21,422,63
2024-12-20 00:00:00+00:00,144,18,375,64
2024-12-21 00:00:00+00:00,25,11,82,31
2024-12-22 00:00:00+00:00,16,6,152,28
2024-12-23 00:00:00+00:00,18,6,178,42
2024-12-24 00:00:00+00:00,54,7,199,41
2024-12-25 00:00:00+00:00,22,5,77,30
2024-12-26 00:00:00+00:00,66,6,170,37
2024-12-27 00:00:00+00:00,91,10,276,32
2024-12-28 00:00:00+00:00,60,7,148,29
2024-12-29 00:00:00+00:00,58,6,73,17
2024-12-30 00:00:00+00:00,83,10,165,28
2024-12-31 00:00:00+00:00,6,4,8,5
