time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-16 00:00:00+00:00,54,9,292,58
2024-10-17 00:00:00+00:00,140,17,639,90
2024-10-18 00:00:00+00:00,95,10,490,81
2024-10-19 00:00:00+00:00,16,6,113,30
2024-10-20 00:00:00+00:00,12,4,143,32
2024-10-21 00:00:00+00:00,97,9,640,78
2024-10-22 00:00:00+00:00,170,8,443,88
2024-10-23 00:00:00+00:00,168,12,590,74
2024-10-24 00:00:00+00:00,121,11,435,87
2024-10-25 00:00:00+00:00,139,9,318,59
2024-10-26 00:00:00+00:00,73,12,179,33
2024-10-27 00:00:00+00:00,14,4,182,41
2024-10-28 00:00:00+00:00,161,18,689,86
2024-10-29 00:00:00+00:00,57,9,634,85
2024-10-30 00:00:00+00:00,25,6,123,24
