time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-09 00:00:00+00:00,43,12,244,58
2025-07-10 00:00:00+00:00,151,48,436,69
2025-07-11 00:00:00+00:00,167,56,295,57
2025-07-12 00:00:00+00:00,42,25,157,29
2025-07-13 00:00:00+00:00,70,27,79,28
2025-07-14 00:00:00+00:00,200,53,362,78
2025-07-15 00:00:00+00:00,216,48,384,72
2025-07-16 00:00:00+00:00,232,56,363,64
2025-07-17 00:00:00+00:00,264,70,327,68
2025-07-18 00:00:00+00:00,205,48,289,60
2025-07-19 00:00:00+00:00,47,29,206,33
2025-07-20 00:00:00+00:00,64,30,107,29
2025-07-21 00:00:00+00:00,122,42,447,77
2025-07-22 00:00:00+00:00,231,48,424,84
2025-07-23 00:00:00+00:00,122,28,199,26
