time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-23 00:00:00+00:00,50,4,350,55
2024-09-24 00:00:00+00:00,73,9,1878,74
2024-09-25 00:00:00+00:00,60,12,1002,103
2024-09-26 00:00:00+00:00,75,11,474,93
2024-09-27 00:00:00+00:00,26,12,293,73
2024-09-28 00:00:00+00:00,20,7,150,37
2024-09-29 00:00:00+00:00,18,10,144,33
2024-09-30 00:00:00+00:00,90,10,542,69
2024-10-01 00:00:00+00:00,65,8,541,75
2024-10-02 00:00:00+00:00,98,13,507,96
2024-10-03 00:00:00+00:00,152,14,645,90
2024-10-04 00:00:00+00:00,125,19,361,72
2024-10-05 00:00:00+00:00,40,7,133,32
2024-10-06 00:00:00+00:00,12,7,191,31
2024-10-07 00:00:00+00:00,7,6,163,22
