time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-11 00:00:00+00:00,143,30,396,62
2025-02-12 00:00:00+00:00,130,51,469,96
2025-02-13 00:00:00+00:00,188,59,843,111
2025-02-14 00:00:00+00:00,161,66,538,83
2025-02-15 00:00:00+00:00,76,50,62,24
2025-02-16 00:00:00+00:00,82,46,109,25
2025-02-17 00:00:00+00:00,201,49,446,68
2025-02-18 00:00:00+00:00,145,59,376,78
2025-02-19 00:00:00+00:00,179,85,636,104
2025-02-20 00:00:00+00:00,116,38,557,93
2025-02-21 00:00:00+00:00,131,37,372,67
2025-02-22 00:00:00+00:00,57,29,161,34
2025-02-23 00:00:00+00:00,59,28,81,28
2025-02-24 00:00:00+00:00,201,80,628,93
2025-02-25 00:00:00+00:00,44,23,92,22
