time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-19 00:00:00+00:00,221,31,194,16
2025-08-20 00:00:00+00:00,102,41,243,49
2025-08-21 00:00:00+00:00,48,27,184,58
2025-08-22 00:00:00+00:00,100,33,253,45
2025-08-23 00:00:00+00:00,25,16,93,24
2025-08-24 00:00:00+00:00,56,25,97,19
2025-08-25 00:00:00+00:00,92,38,227,61
2025-08-26 00:00:00+00:00,134,58,235,55
2025-08-27 00:00:00+00:00,93,50,287,53
2025-08-28 00:00:00+00:00,181,75,205,61
2025-08-29 00:00:00+00:00,48,31,207,44
2025-08-30 00:00:00+00:00,39,27,67,20
2025-08-31 00:00:00+00:00,186,92,64,21
2025-09-01 00:00:00+00:00,147,53,459,59
2025-09-02 00:00:00+00:00,35,19,87,19
