time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-06 00:00:00+00:00,152,10,426,63
2024-11-07 00:00:00+00:00,213,14,411,76
2024-11-08 00:00:00+00:00,101,8,301,73
2024-11-09 00:00:00+00:00,75,8,116,37
2024-11-10 00:00:00+00:00,18,8,121,27
2024-11-11 00:00:00+00:00,92,12,601,78
2024-11-12 00:00:00+00:00,125,15,334,73
2024-11-13 00:00:00+00:00,162,7,596,99
2024-11-14 00:00:00+00:00,134,9,440,66
2024-11-15 00:00:00+00:00,260,12,576,52
2024-11-16 00:00:00+00:00,123,7,138,29
2024-11-17 00:00:00+00:00,22,5,149,30
2024-11-18 00:00:00+00:00,132,10,400,66
2024-11-19 00:00:00+00:00,93,6,421,71
2024-11-20 00:00:00+00:00,7,5,78,24
