time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-27 00:00:00+00:00,13,4,133,46
2024-09-28 00:00:00+00:00,20,7,150,37
2024-09-29 00:00:00+00:00,18,10,144,33
2024-09-30 00:00:00+00:00,90,10,542,69
2024-10-01 00:00:00+00:00,65,8,541,75
2024-10-02 00:00:00+00:00,98,13,507,96
2024-10-03 00:00:00+00:00,152,14,645,90
2024-10-04 00:00:00+00:00,125,19,361,72
2024-10-05 00:00:00+00:00,40,7,133,32
2024-10-06 00:00:00+00:00,12,7,191,31
2024-10-07 00:00:00+00:00,75,13,436,78
2024-10-08 00:00:00+00:00,126,12,524,99
2024-10-09 00:00:00+00:00,62,17,459,104
2024-10-10 00:00:00+00:00,167,21,642,93
2024-10-11 00:00:00+00:00,20,4,71,17
