time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-22 00:00:00+00:00,99,19,252,52
2025-07-23 00:00:00+00:00,250,68,550,68
2025-07-24 00:00:00+00:00,243,56,463,65
2025-07-25 00:00:00+00:00,223,57,342,52
2025-07-26 00:00:00+00:00,51,24,119,25
2025-07-27 00:00:00+00:00,83,30,68,22
2025-07-28 00:00:00+00:00,48,29,362,65
2025-07-29 00:00:00+00:00,77,43,268,64
2025-07-30 00:00:00+00:00,74,33,451,65
2025-07-31 00:00:00+00:00,89,33,173,58
2025-08-01 00:00:00+00:00,70,31,184,59
2025-08-02 00:00:00+00:00,59,31,39,24
2025-08-03 00:00:00+00:00,57,23,169,39
2025-08-04 00:00:00+00:00,110,44,208,49
2025-08-05 00:00:00+00:00,22,17,105,29
